agency,agencyDetail,description,date,weekday,hour,zipcode,lat,lng,borough,tempMax,tempMin
DOB,Department of Buildings,Electrical Wiring Defective/Exposed,12312013,1,10,11694,40.57358974232944,-73.86164109012451,QUEENS,32.0,21.2
DOT,Department of Transportation,No Receipt,12312013,1,10,10030,40.817487060031596,-73.94211902490574,MANHATTAN,32.0,21.2
NYPD,New York City Police Department,With License Plate,12312013,1,10,11215,40.66973359862118,-73.98045829518321,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Coin or Card Did Not Register,12312013,1,10,10456,40.837425953759016,-73.91347595322819,BRONX,32.0,21.2
DEP,Department of Environmental Protection,Hydrant Leaking (WC1),12312013,1,10,11365,40.74414098531102,-73.78114880039402,QUEENS,32.0,21.2
DOB,Department of Buildings,Cons - Contrary/Beyond Approved Plans/Permits,12312013,1,10,11367,40.722067820213034,-73.81406177586082,QUEENS,32.0,21.2
DOB,Department of Buildings,SEP - Professional Certification Compliance Audit,12312013,1,10,11421,40.69279113527897,-73.86446249644563,QUEENS,32.0,21.2
DOHMH,Department of Health and Mental Hygiene,Food Preparation Location,12312013,1,10,10465,40.826372157707496,-73.82186051107458,BRONX,32.0,21.2
DOB,Department of Buildings,Cons - Contrary/Beyond Approved Plans/Permits,12312013,1,10,10303,40.626163853826455,-74.15740967112555,STATEN ISLAND,32.0,21.2
DEP,Department of Environmental Protection,Hydrant Running (WC3),12312013,1,10,11230,40.616518463426665,-73.96165732968997,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11385,40.69567400521338,-73.89112103786753,QUEENS,32.0,21.2
DCA,Department of Consumer Affairs,Damaged/Defective Goods,12312013,1,10,10462,40.836787884806085,-73.86150210473801,BRONX,32.0,21.2
DOB,Department of Buildings,SEP - Professional Certification Compliance Audit,12312013,1,10,11385,40.70829323540871,-73.90526834160897,QUEENS,32.0,21.2
DSNY,BCC - Brooklyn South,3 Sweeping/Missed-Inadequate,12312013,1,10,11215,40.6704801414819,-73.98024538995494,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Veh Signal Head,12312013,1,10,11213,40.66940234292456,-73.94219706684515,BROOKLYN,32.0,21.2
DSNY,BCC - Bronx,14 Derelict Vehicles,12312013,1,10,10466,40.88815194281148,-73.82674021073692,BRONX,32.0,21.2
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12312013,1,10,11433,40.69209480675973,-73.79461508474881,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12312013,1,10,10460,40.85106153781824,-73.88232166425934,BRONX,32.0,21.2
DEP,Department of Environmental Protection,Noise: Construction Equipment (NC1),12312013,1,10,11216,40.67648100773025,-73.95413129046956,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11357,40.78325424347182,-73.80274384577633,QUEENS,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,10,11203,40.65304516694801,-73.9218707436427,BROOKLYN,32.0,21.2
DSNY,BCC - Brooklyn South,1 Missed Collection,12312013,1,10,11214,40.600300374346375,-73.9998991701309,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11413,40.68103087114832,-73.74285342666342,QUEENS,32.0,21.2
DSNY,Queens West 03,2 Bulk-Missed Collection,12312013,1,10,11368,40.7545703896253,-73.8577784941279,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12312013,1,10,11363,40.76785183247582,-73.74092613039376,QUEENS,32.0,21.2
NYPD,New York City Police Department,Double Parked Blocking Vehicle,12312013,1,10,10037,40.81914228480707,-73.93717873785177,MANHATTAN,32.0,21.2
DOB,Department of Buildings,SEP - Professional Certification Compliance Audit,12312013,1,10,11385,40.70833171548482,-73.90533321121168,QUEENS,32.0,21.2
NYPD,New York City Police Department,Double Parked Blocking Vehicle,12312013,1,10,11232,40.65767741986226,-74.00245803984203,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,10,10309,40.51633663030617,-74.23282254781554,STATEN ISLAND,32.0,21.2
DEP,Department of Environmental Protection,Catch Basin Sunken/Damaged/Raised (SC1),12312013,1,10,10033,40.847428742993856,-73.93139421118656,MANHATTAN,32.0,21.2
NYPD,New York City Police Department,Unlicensed,12312013,1,10,10453,40.85346152569654,-73.90767145348146,BRONX,32.0,21.2
DSNY,BCC - Queens West,2 Bulk-Missed Collection,12312013,1,10,11385,40.69857701440675,-73.89302767711298,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12312013,1,10,10003,40.73585919835799,-73.99324508849094,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,10,10309,40.51633663030617,-74.23282254781554,STATEN ISLAND,32.0,21.2
NYPD,New York City Police Department,With License Plate,12312013,1,10,11378,40.72959631707765,-73.90315981719922,QUEENS,32.0,21.2
DOT,Department of Transportation,Missing/Stump,12312013,1,10,11204,40.61913199154393,-73.99018072253162,BROOKLYN,32.0,21.2
DSNY,A - Bronx,E1 Improper Disposal,12312013,1,10,10454,40.80767758981961,-73.9195254723165,BRONX,32.0,21.2
DEP,Department of Environmental Protection,"Air: Odor/Fumes, Vehicle Idling (AD3)",12312013,1,10,11220,40.640868014506545,-74.0093468462326,BROOKLYN,32.0,21.2
DOB,Department of Buildings,Elevator - Defective/Not Working,12312013,1,10,10024,40.78928934978592,-73.9787981237819,MANHATTAN,32.0,21.2
DOB,Department of Buildings,Fence - None/Inadequate,12312013,1,10,11418,40.696664976855274,-73.8319043645792,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Hydrant Running (WC3),12312013,1,10,10461,40.849909837818764,-73.85224313331781,BRONX,32.0,21.2
NYPD,New York City Police Department,Loud Music/Party,12312013,1,10,10009,40.729210439213304,-73.98364117885916,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Street Light Cycling,12312013,1,10,11361,40.75929524525534,-73.76333579921769,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11361,40.75449678261394,-73.77962047981299,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11101,40.75064627068569,-73.9456563645553,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11364,40.73556115052716,-73.7477416407012,QUEENS,32.0,21.2
NYPD,New York City Police Department,Blocked Sidewalk,12312013,1,10,11230,40.63145347999823,-73.96352938349338,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Coin or Card Did Not Register,12312013,1,10,10003,40.73433464163123,-73.98193679832515,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11427,40.72991986164433,-73.74242302792418,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11434,40.662833376173445,-73.76757085236356,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11427,40.73227892195805,-73.74055928662247,QUEENS,32.0,21.2
DOT,Department of Transportation,Defective Hardware,12312013,1,10,10462,40.85445828032868,-73.86611398277928,BRONX,32.0,21.2
DOB,Department of Buildings,Illegal Tree Removal/Topo. Change in SNAD,12312013,1,10,10309,40.509130168008184,-74.2279965677793,STATEN ISLAND,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11357,40.78351881571457,-73.79704131640929,QUEENS,32.0,21.2
DOT,Department of Transportation,Glassware Broken,12312013,1,10,11413,40.667114274916734,-73.74384790233532,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11413,40.68023596826802,-73.75083163269869,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11434,40.65705262081425,-73.76745763997174,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11413,40.67679280229251,-73.7379342313789,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11412,40.696584201424926,-73.76669587133881,QUEENS,32.0,21.2
DSNY,BCC - Queens West,15 Street Cond/Dump-Out/Drop-Off,12312013,1,10,11106,40.76338203338418,-73.94039720069733,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11412,40.70568381308219,-73.77113642174741,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11429,40.71200493895189,-73.74374031926364,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11436,40.674760740423366,-73.79883235293225,QUEENS,32.0,21.2
DOT,Department of Transportation,Glassware Missing,12312013,1,10,11436,40.67551245823992,-73.79245259700798,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11355,40.754199552376534,-73.81334766074923,QUEENS,32.0,21.2
NYPD,New York City Police Department,Posted Parking Sign Violation,12312013,1,10,11223,40.589558817925706,-73.97004754379832,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,Car/Truck Music,12312013,1,10,10011,40.74521618039542,-74.00411414564819,MANHATTAN,32.0,21.2
DPR,Department of Parks and Recreation,Hitting Building,12312013,1,10,11414,40.65628221791391,-73.85279093128206,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11435,40.6969408650189,-73.80658748354541,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11435,40.69040412945587,-73.8057410187937,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11419,40.6834300381109,-73.82660149397059,QUEENS,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,10,11417,40.67769628056231,-73.86103934466121,QUEENS,32.0,21.2
TLC,Taxi and Limousine Commission,Driver Complaint,12312013,1,10,11413,40.67088912301102,-73.76077639887386,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11694,40.57776307293784,-73.85593747226454,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11375,40.719584033150895,-73.83977227669764,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11373,40.733401485185915,-73.8730505508265,QUEENS,32.0,21.2
DOHMH,Department of Health and Mental Hygiene,3 or More,12312013,1,10,11220,40.63719560675202,-74.00778620782995,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Guard Rail - Street,12312013,1,10,10036,40.7568558730713,-73.98597336511823,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11694,40.57776307293784,-73.85593747226454,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11694,40.583932254576226,-73.83092804585388,QUEENS,32.0,21.2
DSNY,BCC - Brooklyn North,1 Missed Collection,12312013,1,10,11207,40.65872953433823,-73.89732653758428,BROOKLYN,32.0,21.2
DOB,Department of Buildings,Building Shaking/Vibrating/Structural Stability,12312013,1,10,11231,40.67801589078201,-73.99096881578231,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,10,11206,40.70118316662692,-73.94044920293892,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11694,40.58148608167755,-73.83817035641935,QUEENS,32.0,21.2
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12312013,1,10,10462,40.8464522521757,-73.8571953085436,BRONX,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,10,11223,40.595332232541686,-73.97462156954848,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,Loud Music/Party,12312013,1,10,11355,40.75635717649371,-73.82577277053117,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11694,40.58353564717894,-73.82633883355379,QUEENS,32.0,21.2
DOT,Department of Transportation,No Receipt,12312013,1,10,10128,40.782913094463396,-73.95098144780829,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11421,40.69557440827564,-73.86221377136194,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11421,40.69551955064929,-73.86455792385759,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11416,40.686362836400285,-73.84487126621981,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11385,40.70348386248634,-73.85914259519063,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Cycling,12312013,1,10,11385,40.71220205276656,-73.86207840039403,QUEENS,32.0,21.2
DOB,Department of Buildings,SEP - Professional Certification Compliance Audit,12312013,1,10,11435,40.71498151170495,-73.81110554582013,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,"Unsafe Chemical, Storage (HC1)",12312013,1,10,10304,40.58983358677787,-74.09503167706826,STATEN ISLAND,32.0,21.2
DEP,Department of Environmental Protection,Dirty Water (WE),12312013,1,10,11103,40.76668991264274,-73.91491079480738,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11378,40.72308583847206,-73.92127633942825,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11378,40.7174165472844,-73.91930979013569,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11426,40.726669777991944,-73.72914404321274,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11428,40.71806813816352,-73.7425085127558,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Dayburning,12312013,1,10,11104,40.74251084006392,-73.9178719838134,QUEENS,32.0,21.2
DSNY,Queens West 04,14B Derelict Bicycle,12312013,1,10,11368,40.739816576135034,-73.85715682854173,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11428,40.71986338778547,-73.74381472226122,QUEENS,32.0,21.2
DOB,DOB Inspections - Queens,Initial - CO,12312013,1,10,11102,40.767154239718856,-73.92339752316683,QUEENS,32.0,21.2
NYPD,New York City Police Department,Double Parked Blocking Vehicle,12312013,1,10,10002,40.72028706889427,-73.98252502867835,MANHATTAN,32.0,21.2
NYPD,New York City Police Department,Loud Music/Party,12312013,1,10,10016,40.7441010272692,-73.98593996209088,MANHATTAN,32.0,21.2
DSNY,BCC - Bronx,3 Sweeping/Missed-Inadequate,12312013,1,10,10472,40.83554666365087,-73.87797279135413,BRONX,32.0,21.2
DEP,Department of Environmental Protection,Catch Basin Clogged/Flooding (Use Comments) (SC),12312013,1,10,10314,40.600087825415216,-74.13857226639091,STATEN ISLAND,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11420,40.66872659370657,-73.82144164278813,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11417,40.67996291486811,-73.83952135676536,QUEENS,32.0,21.2
DOT,Department of Transportation,Glassware Missing,12312013,1,10,11417,40.680185715731525,-73.84589153815574,QUEENS,32.0,21.2
DOHMH,Department of Health and Mental Hygiene,Inadequate or No Heat,12312013,1,10,10016,40.74768106471959,-73.97497496333219,MANHATTAN,32.0,21.2
DOB,Department of Buildings,SEP - Professional Certification Compliance Audit,12312013,1,10,11363,40.77873196049418,-73.7495892726158,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Hydrant Leaking (WC1),12312013,1,10,10457,40.84534161966546,-73.90302746172135,BRONX,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11420,40.68404151732188,-73.80888921274524,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12312013,1,10,11419,40.691270344821504,-73.83111743579738,QUEENS,32.0,21.2
DOT,Department of Transportation,Glassware Missing,12312013,1,10,11369,40.76715393041223,-73.88368652621214,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11105,40.77233661091446,-73.90533609598134,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11369,40.76895472009456,-73.86858917810821,QUEENS,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11370,40.76834528414637,-73.89527304597365,QUEENS,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,10,11355,40.76019809722441,-73.81930493660988,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12312013,1,10,10016,40.742518071251695,-73.9744319808045,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,10,11102,40.76689488216759,-73.92139061931984,QUEENS,32.0,21.2
DOB,Department of Buildings,Illegal. Commercial Use In Resident Zone,12312013,1,10,10304,40.58983358677787,-74.09503167706826,STATEN ISLAND,32.0,21.2
DOB,Department of Buildings,Building Shaking/Vibrating/Structural Stability,12312013,1,10,11231,40.67801589078201,-73.99096881578231,BROOKLYN,32.0,21.2
DOB,Department of Buildings,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,12312013,1,10,10021,40.76824986591371,-73.95568543322918,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Street Light Dayburning,12312013,1,10,10018,40.75257697680491,-73.98737828321879,MANHATTAN,32.0,21.2
DEP,Department of Environmental Protection,Hydrant Leaking (WC1),12312013,1,10,11221,40.69210643377466,-73.91463455542187,BROOKLYN,32.0,21.2
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12312013,1,10,11434,40.676560339704935,-73.79059266067367,QUEENS,32.0,21.2
NYPD,New York City Police Department,Double Parked Blocking Traffic,12312013,1,10,11214,40.59829626937659,-73.99037823842205,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Cave-in,12312013,1,9,11004,40.75204422723139,-73.71511623889165,QUEENS,32.0,21.2
